Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Predicted_Heating_Oil
25505,8,73,9,15.1,6,123.71438690549944
25506,8,86,6,56.3,1,175.67062063891254
25507,6,65,7,22.0,2,139.4910920608031
25508,1,58,2,34.3,8,208.73487335009108
25509,3,56,8,15.2,4,151.99893995709797
25510,6,63,2,70.6,2,234.44715558294473
25511,5,60,10,23.4,4,155.51534876478183
25512,3,48,3,49.2,4,224.53909624132788
25513,0,78,2,20.1,6,162.7094627928311
25514,6,39,2,45.1,7,222.41400683937746
25515,3,85,2,72.9,1,228.78497644680934
25516,5,87,7,58.5,8,212.32684294156502
25517,6,39,5,49.7,7,230.03976025608094
25518,6,38,3,20.8,4,167.7484617651264
25519,2,52,7,17.5,7,173.38850311670384
25520,4,43,3,35.4,3,195.72566052871383
25521,2,80,5,36.3,3,173.240591570971
25522,2,46,6,48.0,7,236.25921278389453
25523,8,55,7,55.4,6,215.55124864310375
25524,0,67,7,59.8,7,248.19969853922112
25525,2,80,3,39.2,4,182.52770901454895
25526,1,41,4,58.4,1,245.89626964706787
25527,6,76,3,38.4,3,165.57967372115021
25528,6,66,7,23.3,2,141.09257325509213
25529,8,57,5,51.4,6,207.01574734382626
25530,1,52,8,47.8,5,227.7661929955841
25531,4,83,10,33.7,3,156.22553980434773
25532,8,85,9,56.1,4,184.50330650420244
25533,4,69,1,29.2,6,172.12090092375982
25534,4,77,7,44.9,5,189.70563388654455
25535,3,81,2,44.4,1,178.49617406939714
25536,0,66,5,58.1,8,249.6701632828944
25537,7,73,2,67.0,3,218.40729592361598
25538,8,64,10,70.0,1,218.7214741079678
25539,0,44,4,23.3,2,184.30600336201107
25540,0,57,3,25.1,5,186.43234265743973
25541,1,42,9,38.8,3,212.67214113697605
25542,1,43,7,23.2,3,183.1362900046697
25543,8,78,5,50.6,1,172.05662167852915
25544,2,48,1,60.1,2,243.41693019347068
25545,3,47,10,68.4,4,259.1254361622298
25546,0,67,7,45.0,4,210.9253338197496
25547,4,63,4,38.9,8,200.70027907873086
25548,8,83,6,50.0,2,169.47947306116788
25549,7,55,5,21.3,1,140.27648167286782
25550,0,73,6,20.3,7,169.0704004528181
25551,1,59,5,30.6,8,199.88160903565608
25552,4,44,1,47.3,8,233.65000895893408
25553,1,49,10,41.0,7,223.0748941785767
25554,6,38,6,20.7,4,166.52230424958933
25555,2,78,8,50.9,6,210.79429964815756
25556,3,57,5,51.1,6,226.07021315313733
25557,6,77,8,46.4,2,174.93671741222485
25558,2,59,10,15.2,7,162.09046001771776
25559,5,61,7,41.7,6,196.4390405975375
25560,0,41,3,59.5,3,258.5046708970655
25561,7,67,5,56.9,3,203.42880357193454
25562,3,90,6,17.0,8,139.81932591157815
25563,2,88,7,52.1,4,198.6642631839391
25564,7,57,10,47.2,3,191.8994648262206
25565,6,77,5,36.5,4,163.59586335339998
25566,4,45,4,68.2,1,249.19407798555275
25567,6,77,1,47.7,6,192.34037888610885
25568,5,69,6,19.7,8,154.841987413178
25569,7,41,9,58.8,4,230.7768099890816
25570,1,84,8,53.1,6,213.78012538753825
25571,2,50,5,16.2,7,173.3258209476534
25572,1,63,6,23.5,2,163.9754304840451
25573,4,73,6,37.8,1,167.533533746169
25574,2,44,5,50.1,1,223.45357657037002
25575,7,74,10,32.8,1,144.114240033456
25576,4,67,2,53.2,6,218.67004797936582
25577,0,89,2,16.2,3,136.6478811744495
25578,5,86,6,57.3,3,195.5925362570413
25579,5,44,9,58.4,3,232.19706858541397
25580,7,54,5,37.0,2,173.82597139550248
25581,3,70,6,52.4,5,214.02929752690738
25582,8,62,1,65.7,6,231.09731733893284
25583,3,71,4,28.4,1,156.1393268889353
25584,2,64,6,49.7,8,227.34983390489046
25585,4,57,6,48.2,8,222.6054013005387
25586,7,39,7,65.1,8,257.5615390819113
25587,8,52,10,65.8,7,239.7748166693201
25588,7,68,4,27.7,5,154.199814106543
25589,5,53,9,18.7,8,165.47149835318447
25590,5,52,9,31.4,8,190.23741142514388
25591,0,44,10,64.2,8,278.06134877429827
25592,5,83,4,48.3,8,197.5418106258128
25593,3,79,9,56.6,5,213.27941950495418
25594,2,88,9,41.2,7,186.8437462484216
25595,7,82,5,32.3,7,156.9274124935036
25596,0,42,8,33.1,1,199.93983936887923
25597,6,79,4,36.3,8,174.4049694963329
25598,5,41,8,69.2,4,258.5577493802749
25599,2,89,1,34.1,2,159.72520449406932
25600,1,77,4,23.7,4,159.45395251524866
25601,1,60,2,55.3,5,237.19186313630084
25602,6,77,9,65.5,4,216.83027854387694
25603,5,58,5,54.4,5,220.4572516601189
25604,7,66,7,48.5,6,197.16366960010976
25605,8,40,5,33.2,2,174.60208678345174
25606,8,40,7,16.1,2,141.70431874915815
25607,4,67,9,67.4,1,227.32543799234907
25608,4,71,5,30.8,7,175.1901400973331
25609,2,77,6,65.2,3,229.86524632162656
25610,1,81,4,46.5,7,208.40772086512578
25611,5,59,3,39.5,7,198.5066117140833
25612,7,85,3,52.9,4,184.4760077793338
25613,3,51,6,30.0,4,184.79952029982113
25614,5,40,1,49.3,4,224.3468791497859
25615,7,79,1,45.3,2,169.66883552496387
25616,2,43,7,27.7,8,203.35473127821354
25617,6,74,5,29.0,6,158.27807414645608
25618,5,64,1,22.6,7,163.13468087817472
25619,5,87,10,38.2,4,160.5226193245243
25620,1,44,2,71.8,6,284.95185663066087
25621,5,53,5,63.6,2,232.61873276352932
25622,5,69,3,24.5,3,149.25295217855972
25623,2,58,9,20.8,7,173.8302770877677
25624,7,42,8,69.5,1,241.02779050010213
25625,4,53,7,71.2,1,247.03105729978375
25626,0,77,7,54.6,4,220.53663572655057
25627,2,74,4,32.5,4,174.6446060223323
25628,3,80,6,58.2,2,207.08347306628912
25629,3,77,3,55.9,4,212.59710642901564
25630,5,84,5,23.4,3,133.78555349203884
25631,3,69,3,70.6,3,243.92480728699843
25632,8,76,1,72.7,4,226.1572971730216
25633,7,65,7,15.5,6,135.8588742458155
25634,0,85,7,72.8,1,238.63862844833477
25635,1,49,2,59.0,3,247.20966401134015
25636,5,74,4,26.6,2,145.4941024110166
25637,7,56,7,72.7,6,251.21079099325135
25638,7,58,1,31.7,6,174.37379206564063
25639,0,62,3,59.9,6,250.8729734892802
25640,3,70,6,39.8,7,196.56548416024216
25641,3,73,4,37.8,6,187.81641303208693
25642,7,62,9,57.4,7,219.75501903277865
25643,3,52,1,26.1,1,168.93683400850583
25644,2,86,9,67.2,2,221.83849989278374
25645,3,81,10,65.4,6,230.94685185766195
25646,8,48,9,52.6,4,209.24748690655838
25647,7,39,2,63.8,5,247.44257428476192
25648,0,54,7,27.0,6,194.3011959317459
25649,8,55,5,51.4,8,214.9764282205099
25650,7,43,1,41.6,5,202.58968137394828
25651,1,90,10,63.7,4,221.70377061018758
25652,3,69,1,32.1,7,184.640035324108
25653,7,84,8,58.2,8,206.10885423375314
25654,5,58,1,31.4,5,178.5231482980341
25655,6,82,3,42.4,4,171.1651174653816
25656,1,86,1,57.2,1,206.56263968263409
25657,1,56,2,47.8,3,220.1873106853029
25658,0,54,6,38.4,6,216.11772806737895
25659,2,47,4,60.5,5,253.3796472415998
25660,3,64,10,57.5,7,233.59916361842315
25661,4,75,1,25.7,1,144.78043046362598
25662,3,49,3,15.9,4,160.9754458918887
25663,2,48,2,33.6,7,208.82838363877985
25664,7,79,2,26.5,3,137.04867287079296
25665,3,55,8,60.8,7,248.1284917641786
25666,3,66,9,28.3,6,174.12299224173142
25667,5,84,1,37.9,7,175.01208200332175
25668,0,60,8,72.4,6,274.3794308937161
25669,1,74,3,62.5,1,226.0157388966897
25670,2,49,8,56.4,7,248.8470109146797
25671,2,45,5,61.3,5,256.23425522742275
25672,0,55,9,44.4,8,231.80014268180295
25673,8,47,6,69.9,4,243.71479136534896
25674,7,42,7,23.7,1,155.11468320506322
25675,7,44,1,63.7,5,243.36557690666342
25676,0,61,9,33.8,6,200.48789876750922
25677,7,39,10,68.3,7,259.41713233551076
25678,3,83,8,63.1,7,228.7465263129081
25679,4,86,8,34.9,6,166.03698459725166
25680,4,59,9,61.7,2,226.49892010675688
25681,5,71,10,16.7,6,139.84739197554643
25682,8,46,1,24.9,2,155.2722291897518
25683,5,72,1,19.1,2,134.10037101431556
25684,4,72,9,66.1,6,236.30954226928003
25685,2,42,1,42.4,5,224.5627907203272
25686,6,62,2,69.7,7,249.2661321929444
25687,7,74,6,65.8,4,217.04997594580226
25688,5,81,4,52.1,7,203.25909345104063
25689,4,72,8,39.3,8,192.447597237108
25690,7,49,10,53.0,4,212.73187794504673
25691,6,55,6,62.3,6,236.74033946773494
25692,2,46,7,17.6,2,162.9912561759571
25693,2,90,2,72.6,3,234.17610009918093
25694,7,81,1,16.2,1,110.03506301705741
25695,3,68,2,72.3,8,263.9865253509894
25696,4,63,9,50.4,3,204.96240809231352
25697,0,60,4,37.9,8,217.0532380001713
25698,7,62,3,19.5,3,137.91667100764585
25699,7,75,8,43.5,3,170.37826388856033
25700,8,56,1,44.4,8,202.3295700322749
25701,3,86,3,21.2,5,142.7547797745296
25702,7,50,2,58.0,7,233.46966426978534
25703,0,81,3,70.8,3,245.91013676603146
25704,7,43,4,38.9,3,190.1998805931496
25705,5,61,6,71.3,1,236.86608159689757
25706,4,66,4,30.7,7,179.5823397378611
25707,6,70,4,19.1,5,140.2327573622684
25708,7,74,10,70.8,2,218.81630234975222
25709,3,64,2,37.5,7,198.69897481728623
25710,8,83,5,19.3,6,124.53916681349929
25711,3,43,4,57.1,7,252.70676120577372
25712,2,69,10,24.9,5,165.62325898203358
25713,3,84,3,36.8,6,176.9628506685537
25714,7,89,6,32.7,4,142.0061268312324
25715,0,84,1,63.0,6,238.7711138163471
25716,6,87,7,62.6,8,216.1248264108202
25717,7,89,6,60.7,7,204.1411775731667
25718,6,73,5,44.5,5,185.18404533518597
25719,4,79,6,69.7,3,228.79884822890313
25720,0,53,1,41.2,3,214.56756272149354
25721,4,48,4,36.2,4,195.78525133797746
25722,6,66,8,69.4,2,227.57069614155063
25723,6,89,8,66.8,5,212.59500341584393
25724,6,64,10,52.8,4,203.5753016363067
25725,0,90,2,72.0,8,256.5609651590299
25726,0,41,5,29.0,5,206.63638125232114
25727,1,48,4,69.8,7,280.2389486268495
25728,6,63,2,43.8,4,190.23927088908474
25729,2,39,5,15.0,6,177.24845456598496
25730,4,44,6,51.4,4,227.10850745397894
25731,4,53,9,61.4,1,227.88200199003398
25732,5,75,10,50.3,5,196.60803867061279
25733,6,73,8,16.3,2,121.63449854724144
25734,0,47,1,52.8,5,247.76319194051928
25735,7,80,3,32.3,3,146.77944827468812
25736,7,76,3,31.0,5,153.98556765894543
25737,3,76,1,65.5,6,238.48324585263998
25738,6,68,8,32.5,5,165.78020120265103
25739,0,41,2,58.1,6,265.6141333415662
25740,4,41,9,71.8,1,257.63224558159885
25741,3,87,6,59.6,5,213.19203678931294
25742,0,89,7,69.6,8,251.15806182109588
25743,8,58,2,22.3,2,139.8664513134088
25744,6,89,9,24.0,4,128.50675197514602
25745,0,59,9,61.6,2,242.0061666968682
25746,4,45,8,33.8,2,186.15528559249833
25747,1,86,2,58.6,6,224.52054312996682
25748,7,48,5,28.1,3,165.2787811310425
25749,3,40,8,67.3,7,273.0742917728765
25750,2,46,8,59.0,7,256.2845718125709
25751,1,75,6,33.0,5,181.10481666608507
25752,6,42,7,35.2,2,183.83093122610683
25753,5,88,8,47.0,1,167.5411074182419
25754,6,86,6,42.2,2,160.09610113896238
25755,5,50,3,63.1,7,250.576782222523
25756,8,76,9,39.6,5,164.183147029367
25757,6,74,4,61.6,6,220.02237474240815
25758,8,83,4,19.6,2,112.91643912069017
25759,3,87,8,39.7,2,165.6205276923322
25760,5,72,3,45.1,2,182.37650961397236
25761,5,45,1,24.9,8,186.6913621509279
25762,4,62,8,23.9,1,149.97871540750708
25763,1,76,7,44.2,4,197.872451979054
25764,0,85,10,19.5,6,152.8834764034497
25765,6,83,10,59.2,6,205.80433472415967
25766,6,82,9,36.5,7,167.37776840677245
25767,4,58,8,27.9,8,182.83388058923998
25768,8,39,2,48.8,4,212.13447769715617
25769,5,44,1,34.1,2,186.06490223745016
25770,0,84,8,63.4,5,233.9694695699451
25771,2,77,9,24.8,1,146.47181955243045
25772,4,39,10,20.0,7,180.22131095739223
25773,7,83,4,33.9,3,146.90616599498347
25774,0,74,9,15.0,3,144.67003670489515
25775,8,71,9,60.7,8,217.55743767796355
25776,8,82,4,64.6,3,201.6491182719732
25777,3,63,5,53.7,3,216.48523452482718
25778,4,64,1,51.0,5,214.2798783397521
25779,6,61,8,63.8,2,221.25833694436452
25780,6,44,8,42.2,6,207.50853223973445
25781,5,63,3,37.0,7,190.41046964480265
25782,8,74,10,33.8,6,157.74083274043775
25783,5,62,1,35.1,8,191.50425732752953
25784,8,57,10,39.9,8,189.8939595039265
25785,6,44,9,43.4,3,200.02239273428742
25786,7,72,8,41.9,5,176.17244797953538
25787,3,40,10,62.2,4,253.37688518592975
25788,1,73,7,35.3,2,177.38424039956857
25789,0,67,5,47.5,3,213.1922556684764
25790,1,49,2,52.3,3,234.59098246963555
25791,3,77,9,68.0,5,236.4438513826246
25792,5,63,2,69.6,3,239.621087294838
25793,8,87,7,59.4,8,202.25020087538542
25794,1,60,4,37.6,4,200.0306431826889
25795,1,51,2,56.1,5,246.3208486968503
25796,7,80,2,53.2,7,199.02182375119216
25797,3,69,3,37.8,8,197.8168729741838
25798,4,78,4,51.9,2,193.67996809343242
25799,4,49,3,64.3,4,248.2073983607727
25800,6,79,2,41.9,6,179.37696505324982
25801,4,86,7,65.3,8,229.90467899575157
25802,5,86,2,30.8,4,150.20000506487358
25803,0,49,2,40.3,4,219.04767582947653
25804,0,65,2,40.0,7,214.33220721769206
25805,5,43,1,67.7,2,250.19356817830894
25806,5,38,3,51.0,5,231.68401498465892
25807,6,50,5,55.3,2,215.6034975596953
25808,6,82,3,60.7,2,199.36422706901936
25809,7,87,9,32.6,1,133.07354650998312
25810,6,82,6,48.5,3,178.48252810270395
25811,8,74,1,27.1,1,132.5685044715289
25812,0,65,3,58.2,5,241.99703862916866
25813,4,86,7,39.9,8,182.06669225555808
25814,4,56,6,48.3,8,223.64065953287457
25815,5,40,10,51.6,8,238.09889134139468
25816,7,39,5,70.9,6,262.91021169977466
25817,2,61,6,15.7,3,150.1883889671936
25818,8,88,1,26.2,7,137.817106290068
25819,5,50,5,50.6,5,220.07574511703842
25820,8,90,2,54.7,3,176.92012546360087
25821,7,47,1,29.3,6,179.16978405477292
25822,5,59,2,59.7,3,224.36325158544153
25823,8,64,2,50.7,2,188.27307575662246
25824,4,84,2,26.8,3,145.1507787933377
25825,7,49,3,32.6,8,189.26607830624573
25826,5,59,2,42.7,8,208.01280508739293
25827,3,64,3,24.1,1,154.31514765331409
25828,8,76,1,20.6,6,134.2997642694413
25829,7,61,1,30.9,7,173.45974545274623
25830,1,44,9,54.9,6,250.70106734887392
25831,2,66,4,42.8,6,207.08567374893173
25832,3,72,5,72.7,3,244.64727799797186
25833,0,84,9,28.8,5,168.458398364529
25834,3,65,9,53.6,7,225.75298088979355
25835,8,49,4,41.4,7,198.4366123095743
25836,3,59,6,25.8,6,176.38078587800376
25837,4,56,10,18.9,1,144.95142777164693
25838,4,61,5,49.5,4,209.478380105011
25839,4,41,2,44.1,3,214.15089174529572
25840,4,42,4,18.9,6,174.5510452502476
25841,6,87,4,17.0,1,109.34633034474939
25842,1,73,9,63.8,1,227.23542152457625
25843,0,87,9,55.7,2,207.18044174679505
25844,3,70,2,22.6,4,156.1547533561656
25845,7,74,6,60.6,2,200.98953088823737
25846,8,63,6,54.9,6,208.1801380375245
25847,2,48,5,25.4,2,176.6797014725175
25848,4,39,6,57.5,2,236.56491484919923
25849,4,84,2,54.7,7,210.23091174127796
25850,0,39,4,27.7,3,199.9609179486244
25851,6,55,9,30.8,1,160.70877970121637
25852,3,38,3,33.8,2,197.7373180941228
25853,6,52,4,53.0,7,225.59091529917015
25854,1,82,7,23.4,2,147.3496779564936
25855,3,88,2,27.8,1,141.30354009780694
25856,7,57,3,60.2,6,228.20531362899015
25857,6,86,6,45.8,6,179.40997118191436
25858,1,45,8,37.9,6,218.18253712825475
25859,7,38,7,44.4,4,206.88870002990427
25860,4,61,8,54.9,5,221.74426250197925
25861,7,79,10,65.1,5,213.24666981290392
25862,4,38,6,47.0,1,214.5028681148964
25863,4,71,7,55.3,1,201.84067632101684
25864,1,54,7,42.8,7,223.26820820284496
25865,3,65,6,25.6,4,164.65574913292312
25866,8,88,9,62.1,3,190.1294384905275
25867,5,65,7,32.5,4,169.4573755135939
25868,5,84,8,16.7,8,135.79615664766627
25869,4,71,6,59.1,1,209.3434801406865
25870,3,72,3,17.9,4,145.26306335851183
25871,3,70,10,19.9,4,148.3020957398855
25872,4,62,5,29.8,5,174.6621906364066
25873,4,63,4,61.9,4,231.4844581416508
25874,5,68,1,57.7,1,207.05330184794326
25875,8,45,3,69.0,4,244.75140297987932
25876,2,72,2,25.3,7,172.87021276480044
25877,3,42,5,17.3,3,165.715323171697
25878,6,77,6,45.7,4,180.5770684952467
25879,3,90,3,22.2,5,141.25048627181104
25880,8,63,8,49.8,4,191.6161521870569
25881,8,40,4,62.1,6,241.91154469781196
25882,8,47,10,21.9,7,161.32880030089734
25883,2,52,1,18.7,7,177.72420345250998
25884,2,85,7,44.2,2,180.05943690918568
25885,6,57,4,35.5,6,185.26365322056725
25886,3,60,10,16.1,5,152.74784933700948
25887,2,89,4,64.6,8,234.93116172220732
25888,4,79,10,51.3,6,202.16106218451952
25889,0,78,2,59.8,1,221.81275570829672
25890,2,86,3,65.4,3,223.65746505087301
25891,8,57,9,24.2,8,160.67074988132163
25892,8,64,3,61.4,1,204.94593811908803
25893,0,58,6,57.5,1,233.03560489791423
25894,5,41,2,22.6,2,166.60079067693184
25895,6,89,8,52.3,4,182.15249576075036
25896,3,59,7,43.2,1,193.13864683625724
25897,6,47,7,15.7,6,155.40400222043573
25898,4,88,8,50.7,8,200.36747448125072
25899,5,54,4,35.1,1,175.30785080201267
25900,5,58,8,59.6,7,235.47987773261994
25901,0,75,6,28.2,4,172.85504274703828
25902,4,65,1,15.5,7,152.8396217928608
25903,2,57,6,67.2,3,250.57041096834362
25904,6,51,9,61.2,7,240.15189619139565
25905,7,73,7,57.1,4,201.1655038348083
25906,5,89,9,64.2,2,201.87589603256131
25907,1,48,10,67.6,4,264.61960077687377
25908,6,79,1,47.6,8,196.7250424248687
25909,7,60,6,70.1,3,233.87198784574787
25910,3,75,3,55.4,2,207.08241170741655
25911,4,78,6,63.7,1,212.07861462941528
25912,6,66,10,46.7,6,196.6596533466744
25913,7,40,8,33.6,7,193.90862188282267
25914,2,81,8,31.2,7,174.28427077582782
25915,7,81,1,49.9,2,176.6385685230059
25916,1,62,8,28.8,4,180.37925445056993
25917,3,38,5,71.2,3,270.6174699042039
25918,6,38,2,35.5,5,198.9135861428543
25919,3,53,2,54.5,5,233.76580024526152
25920,6,44,8,29.9,5,181.20947225505134
25921,6,44,8,17.6,6,161.1772537433266
25922,3,55,1,40.9,8,216.2041225683061
25923,4,49,1,46.1,4,214.62166513802572
25924,3,76,1,49.7,8,214.9925995108323
25925,2,61,3,52.4,3,220.34644863592288
25926,5,70,8,24.3,8,161.96676078970677
25927,2,62,9,58.6,1,222.83403838031273
25928,7,69,7,56.2,7,212.2583980774376
25929,7,75,10,48.4,7,191.448655504288
25930,3,86,3,54.4,5,205.2831718916329
25931,1,85,4,66.4,7,242.49940962184257
25932,5,49,3,58.4,2,226.90468730974925
25933,2,69,8,67.6,3,240.46884934450873
25934,8,85,4,50.5,6,181.95288857910123
25935,4,52,6,34.9,6,195.52413378395764
25936,1,45,9,49.5,8,245.95070847441667
25937,2,82,2,32.2,7,177.39637434882493
25938,7,40,4,64.3,2,237.44520570245186
25939,5,66,1,22.5,2,145.58539926158036
25940,5,79,6,41.5,6,181.16374856475133
25941,1,80,3,70.3,7,254.42515048129866
25942,8,65,5,49.5,2,184.1282747040175
25943,6,56,2,61.4,6,235.5821316383653
25944,6,75,5,24.1,1,132.53546276901062
25945,8,73,2,25.1,4,138.70297611167706
25946,4,71,8,57.6,7,224.6270472790876
25947,7,51,7,24.0,2,151.19084221619815
25948,4,73,9,56.7,8,224.0256421758947
25949,2,45,2,18.8,8,186.62846097081297
25950,1,89,3,39.8,8,192.49304210668714
25951,7,66,1,29.5,5,160.3215660438498
25952,3,70,4,25.7,5,164.43478921393816
25953,5,82,7,21.4,5,137.2875844358825
25954,7,74,3,20.4,4,132.58210209603206
25955,6,39,5,48.9,4,219.13278980285781
25956,8,78,10,69.8,4,215.8881834303818
25957,6,88,2,32.5,5,150.91744513552575
25958,0,69,4,62.3,2,236.5850376999939
25959,6,79,9,48.2,6,188.82071484124592
25960,8,39,2,60.1,4,233.41673164062811
25961,1,45,8,35.0,3,203.32045753509436
25962,0,65,6,26.3,7,187.14606989611147
25963,8,61,10,56.5,1,195.83653159967338
25964,5,66,2,41.2,7,196.12586848077717
25965,8,69,10,69.0,4,222.00375250336003
25966,6,44,1,19.6,8,173.63244345756465
25967,6,55,8,43.5,8,206.9076578883553
25968,1,81,10,33.9,8,185.7348487918537
25969,0,44,6,60.7,5,263.4529966450505
25970,5,47,8,25.1,6,176.68578070337497
25971,5,57,7,52.8,4,214.46545481455524
25972,1,64,2,42.6,6,213.01861169523266
25973,2,69,6,26.6,4,167.0753519103507
25974,7,69,3,36.9,6,174.1593996063821
25975,0,58,4,45.6,3,217.58204056793736
25976,2,47,10,15.8,7,173.3835276229088
25977,0,83,9,51.0,3,204.8496303584843
25978,0,84,9,20.8,7,159.6581573996311
25979,2,60,7,18.8,6,165.92812566147512
25980,0,43,4,38.7,4,220.4238982297053
25981,2,89,4,22.0,3,139.0318440582271
25982,0,41,3,29.6,2,199.05802954909876
25983,2,48,5,21.0,4,174.65964760465494
25984,4,65,4,57.0,1,211.16176853530106
25985,7,74,5,64.3,6,220.8376791233505
25986,2,49,1,39.7,7,219.81605395747053
25987,4,46,2,27.6,6,188.24069791734155
25988,6,75,1,68.7,5,230.45188895272756
25989,0,46,10,60.1,6,262.37878814821335
25990,1,78,6,66.9,8,251.81108160035038
25991,7,45,1,45.0,1,194.76566906039517
25992,7,50,5,53.2,4,213.99133361257026
25993,5,63,7,33.1,2,166.01440462720007
25994,4,59,4,67.7,3,242.662350980068
25995,1,73,1,64.2,2,233.8897136764519
25996,8,47,6,30.2,3,165.8109740310083
25997,7,57,5,29.2,7,172.26191059540056
25998,8,58,8,27.8,5,157.54969472874473
25999,2,48,1,35.9,2,197.8390058189556
26000,6,90,8,34.1,4,147.0279635127648
26001,3,90,7,18.7,7,139.54172053145547
26002,3,54,3,30.1,1,174.08465650033273
26003,8,75,4,44.2,4,172.2899167049576
26004,8,84,5,68.2,7,218.92320924951196
26005,7,48,5,26.5,7,174.79904758938795
26006,2,75,4,44.2,1,186.43303217639686
26007,5,75,8,57.1,8,219.50720027560402
26008,0,72,8,48.4,3,209.6148849483581
26009,2,60,2,57.6,1,225.0660701111217
26010,6,87,9,34.1,8,161.75646590258148
26011,0,58,1,25.9,2,178.3837483133011
26012,4,52,1,17.1,1,148.06246998577146
26013,6,55,9,49.8,6,212.16020417352075
26014,1,60,10,53.8,1,219.06558493978247
26015,6,43,9,53.5,3,219.89150401394355
26016,3,49,2,19.3,1,158.32463338022805
26017,7,75,5,38.0,1,154.7906222246397
26018,6,58,8,62.3,8,239.77454251172946
26019,3,55,6,33.2,7,196.83893667695054
26020,0,48,5,66.2,6,273.9032974117932
26021,5,41,1,39.5,4,205.0427834615494
26022,3,55,5,38.1,5,200.1466228588671
26023,3,58,8,55.0,8,237.79751862762407
26024,0,88,2,46.1,8,209.47512517019567
26025,0,55,8,20.9,2,169.08600326341323
26026,7,44,7,67.9,4,246.06673647993105
26027,7,61,3,22.9,1,138.90025927263906
26028,3,74,2,28.9,2,158.36556049556845
26029,7,60,7,16.3,7,144.73360173539353
26030,4,44,5,68.2,3,255.9618994986858
26031,8,65,10,39.1,4,169.078210699323
26032,7,50,8,49.9,1,197.33808091245317
26033,8,77,8,37.7,7,166.37057638315983
26034,8,55,4,54.1,5,211.00724599553683
26035,3,82,7,54.1,3,200.45523498795376
26036,4,90,3,34.5,5,160.49222923986883
26037,2,47,2,70.6,6,276.22713887924834
26038,7,77,9,60.6,1,194.27753206110637
26039,5,52,6,64.5,4,241.08160105092117
26040,2,38,6,32.3,7,213.46542111450287
26041,8,74,5,51.5,6,192.80645094263443
26042,6,72,9,45.6,3,180.4520887525437
26043,5,78,4,18.3,1,123.34090483781101
26044,3,61,8,49.9,5,216.25123225846525
26045,3,88,1,59.0,3,206.6779427400925
26046,2,46,9,59.9,5,251.36683745218346
26047,7,66,9,39.4,6,179.33298400367238
26048,1,57,9,46.8,5,221.30226951985088
26049,1,46,1,33.7,7,214.98039751481244
26050,7,71,9,57.3,1,193.14387876666657
26051,0,46,3,55.4,2,243.4147719018718
26052,1,72,9,55.7,5,225.36060320402618
26053,3,74,2,42.4,3,186.92468284593
26054,7,75,2,71.1,8,240.10243995168784
26055,3,53,5,66.7,6,258.83870271440753
26056,2,48,6,20.1,6,178.88550264166648
26057,7,57,2,72.9,7,255.60366739725401
26058,7,71,5,68.3,5,227.7785587113874
26059,6,41,7,49.3,1,208.10016298821188
